id,type_id,fold,sig_len,is_synthesis,image_path
06935,0015,-1,5000,True,data/rectified/06935_0015.rect.png
06936,0001,-1,5000,True,data/rectified/06936-0001.rect.png
06936,0015,-1,5000,True,data/rectified/06936_0015.rect.png
06937,0015,-1,5000,True,data/rectified/06937_0015.rect.png
06937,0001,-1,5000,True,data/rectified/06937-0001.rect.png
06938,0001,-1,5000,True,data/rectified/06938-0001.rect.png
06938,0015,-1,5000,True,data/rectified/06938_0015.rect.png
06939,0015,-1,5000,True,data/rectified/06939_0015.rect.png
06939,0001,-1,5000,True,data/rectified/06939-0001.rect.png
06940,0015,-1,5000,True,data/rectified/06940_0015.rect.png
06940,0001,-1,5000,True,data/rectified/06940-0001.rect.png
06941,0001,-1,5000,True,data/rectified/06941-0001.rect.png
06941,0015,-1,5000,True,data/rectified/06941_0015.rect.png
06942,0001,-1,5000,True,data/rectified/06942-0001.rect.png
06942,0015,-1,5000,True,data/rectified/06942_0015.rect.png
06943,0015,-1,5000,True,data/rectified/06943_0015.rect.png
06943,0001,-1,5000,True,data/rectified/06943-0001.rect.png
06944,0015,-1,5000,True,data/rectified/06944_0015.rect.png
06944,0001,-1,5000,True,data/rectified/06944-0001.rect.png
06945,0001,-1,5000,True,data/rectified/06945-0001.rect.png
06945,0015,-1,5000,True,data/rectified/06945_0015.rect.png
06946,0001,-1,5000,True,data/rectified/06946-0001.rect.png
06946,0015,-1,5000,True,data/rectified/06946_0015.rect.png
06947,0015,-1,5000,True,data/rectified/06947_0015.rect.png
06947,0001,-1,5000,True,data/rectified/06947-0001.rect.png
06948,0001,-1,5000,True,data/rectified/06948-0001.rect.png
06948,0015,-1,5000,True,data/rectified/06948_0015.rect.png
06949,0015,-1,5000,True,data/rectified/06949_0015.rect.png
06949,0001,-1,5000,True,data/rectified/06949-0001.rect.png
06950,0001,-1,5000,True,data/rectified/06950-0001.rect.png
06950,0015,-1,5000,True,data/rectified/06950_0015.rect.png
06951,0015,-1,5000,True,data/rectified/06951_0015.rect.png
06951,0001,-1,5000,True,data/rectified/06951-0001.rect.png
06952,0015,-1,5000,True,data/rectified/06952_0015.rect.png
06952,0001,-1,5000,True,data/rectified/06952-0001.rect.png
06953,0001,-1,5000,True,data/rectified/06953-0001.rect.png
06953,0015,-1,5000,True,data/rectified/06953_0015.rect.png
06954,0015,-1,5000,True,data/rectified/06954_0015.rect.png
06954,0001,-1,5000,True,data/rectified/06954-0001.rect.png
06955,0015,-1,5000,True,data/rectified/06955_0015.rect.png
06955,0001,-1,5000,True,data/rectified/06955-0001.rect.png
06956,0001,-1,5000,True,data/rectified/06956-0001.rect.png
06956,0015,-1,5000,True,data/rectified/06956_0015.rect.png
06957,0001,-1,5000,True,data/rectified/06957-0001.rect.png
06957,0015,-1,5000,True,data/rectified/06957_0015.rect.png
06958,0001,-1,5000,True,data/rectified/06958-0001.rect.png
06958,0015,-1,5000,True,data/rectified/06958_0015.rect.png
06960,0001,-1,5000,True,data/rectified/06960-0001.rect.png
06960,0015,-1,5000,True,data/rectified/06960_0015.rect.png
06961,0015,-1,5000,True,data/rectified/06961_0015.rect.png
06961,0001,-1,5000,True,data/rectified/06961-0001.rect.png
06962,0015,-1,5000,True,data/rectified/06962_0015.rect.png
06962,0001,-1,5000,True,data/rectified/06962-0001.rect.png
06963,0001,-1,5000,True,data/rectified/06963-0001.rect.png
06963,0015,-1,5000,True,data/rectified/06963_0015.rect.png
06964,0001,-1,5000,True,data/rectified/06964-0001.rect.png
06964,0015,-1,5000,True,data/rectified/06964_0015.rect.png
06965,0015,-1,5000,True,data/rectified/06965_0015.rect.png
06965,0001,-1,5000,True,data/rectified/06965-0001.rect.png
06966,0015,-1,5000,True,data/rectified/06966_0015.rect.png
06966,0001,-1,5000,True,data/rectified/06966-0001.rect.png
06967,0001,-1,5000,True,data/rectified/06967-0001.rect.png
06967,0015,-1,5000,True,data/rectified/06967_0015.rect.png
06968,0015,-1,5000,True,data/rectified/06968_0015.rect.png
06968,0001,-1,5000,True,data/rectified/06968-0001.rect.png
06969,0001,-1,5000,True,data/rectified/06969-0001.rect.png
06969,0015,-1,5000,True,data/rectified/06969_0015.rect.png
06970,0001,-1,5000,True,data/rectified/06970-0001.rect.png
06970,0015,-1,5000,True,data/rectified/06970_0015.rect.png
06971,0015,-1,5000,True,data/rectified/06971_0015.rect.png
06971,0001,-1,5000,True,data/rectified/06971-0001.rect.png
06972,0015,-1,5000,True,data/rectified/06972_0015.rect.png
06972,0001,-1,5000,True,data/rectified/06972-0001.rect.png
06973,0001,-1,5000,True,data/rectified/06973-0001.rect.png
06973,0015,-1,5000,True,data/rectified/06973_0015.rect.png
06974,0001,-1,5000,True,data/rectified/06974-0001.rect.png
06974,0015,-1,5000,True,data/rectified/06974_0015.rect.png
06975,0001,-1,5000,True,data/rectified/06975-0001.rect.png
06975,0015,-1,5000,True,data/rectified/06975_0015.rect.png
06976,0015,-1,5000,True,data/rectified/06976_0015.rect.png
06976,0001,-1,5000,True,data/rectified/06976-0001.rect.png
06977,0015,-1,5000,True,data/rectified/06977_0015.rect.png
06977,0001,-1,5000,True,data/rectified/06977-0001.rect.png
06978,0015,-1,5000,True,data/rectified/06978_0015.rect.png
06978,0001,-1,5000,True,data/rectified/06978-0001.rect.png
06979,0001,-1,5000,True,data/rectified/06979-0001.rect.png
06979,0015,-1,5000,True,data/rectified/06979_0015.rect.png
06980,0001,-1,5000,True,data/rectified/06980-0001.rect.png
06980,0015,-1,5000,True,data/rectified/06980_0015.rect.png
06981,0001,-1,5000,True,data/rectified/06981-0001.rect.png
06981,0015,-1,5000,True,data/rectified/06981_0015.rect.png
06982,0015,-1,5000,True,data/rectified/06982_0015.rect.png
06982,0001,-1,5000,True,data/rectified/06982-0001.rect.png
06983,0015,-1,5000,True,data/rectified/06983_0015.rect.png
06983,0001,-1,5000,True,data/rectified/06983-0001.rect.png
06984,0001,-1,5000,True,data/rectified/06984-0001.rect.png
06984,0015,-1,5000,True,data/rectified/06984_0015.rect.png
06985,0001,-1,5000,True,data/rectified/06985-0001.rect.png
06985,0015,-1,5000,True,data/rectified/06985_0015.rect.png
06986,0001,-1,5000,True,data/rectified/06986-0001.rect.png
06986,0015,-1,5000,True,data/rectified/06986_0015.rect.png
06987,0001,-1,5000,True,data/rectified/06987-0001.rect.png
06987,0015,-1,5000,True,data/rectified/06987_0015.rect.png
06988,0001,-1,5000,True,data/rectified/06988-0001.rect.png
06988,0015,-1,5000,True,data/rectified/06988_0015.rect.png
06989,0001,-1,5000,True,data/rectified/06989-0001.rect.png
06989,0015,-1,5000,True,data/rectified/06989_0015.rect.png
06990,0001,-1,5000,True,data/rectified/06990-0001.rect.png
06990,0015,-1,5000,True,data/rectified/06990_0015.rect.png
06991,0001,-1,5000,True,data/rectified/06991-0001.rect.png
06991,0015,-1,5000,True,data/rectified/06991_0015.rect.png
06992,0001,-1,5000,True,data/rectified/06992-0001.rect.png
06992,0015,-1,5000,True,data/rectified/06992_0015.rect.png
06993,0001,-1,5000,True,data/rectified/06993-0001.rect.png
06993,0015,-1,5000,True,data/rectified/06993_0015.rect.png
06994,0001,-1,5000,True,data/rectified/06994-0001.rect.png
06994,0015,-1,5000,True,data/rectified/06994_0015.rect.png
06995,0015,-1,5000,True,data/rectified/06995_0015.rect.png
06995,0001,-1,5000,True,data/rectified/06995-0001.rect.png
06996,0015,-1,5000,True,data/rectified/06996_0015.rect.png
06996,0001,-1,5000,True,data/rectified/06996-0001.rect.png
06997,0001,-1,5000,True,data/rectified/06997-0001.rect.png
06997,0015,-1,5000,True,data/rectified/06997_0015.rect.png
06998,0001,-1,5000,True,data/rectified/06998-0001.rect.png
06998,0015,-1,5000,True,data/rectified/06998_0015.rect.png
06999,0001,-1,5000,True,data/rectified/06999-0001.rect.png
06999,0015,-1,5000,True,data/rectified/06999_0015.rect.png
07000,0015,-1,5000,True,data/rectified/07000_0015.rect.png
07000,0001,-1,5000,True,data/rectified/07000-0001.rect.png
07001,0015,-1,5000,True,data/rectified/07001_0015.rect.png
07001,0001,-1,5000,True,data/rectified/07001-0001.rect.png
07002,0015,-1,5000,True,data/rectified/07002_0015.rect.png
07002,0001,-1,5000,True,data/rectified/07002-0001.rect.png
07003,0015,-1,5000,True,data/rectified/07003_0015.rect.png
07003,0001,-1,5000,True,data/rectified/07003-0001.rect.png
07004,0015,-1,5000,True,data/rectified/07004_0015.rect.png
07004,0001,-1,5000,True,data/rectified/07004-0001.rect.png
07006,0015,-1,5000,True,data/rectified/07006_0015.rect.png
07006,0001,-1,5000,True,data/rectified/07006-0001.rect.png
07007,0001,-1,5000,True,data/rectified/07007-0001.rect.png
07007,0015,-1,5000,True,data/rectified/07007_0015.rect.png
07008,0001,-1,5000,True,data/rectified/07008-0001.rect.png
07008,0015,-1,5000,True,data/rectified/07008_0015.rect.png
07009,0001,-1,5000,True,data/rectified/07009-0001.rect.png
07009,0015,-1,5000,True,data/rectified/07009_0015.rect.png
07010,0015,-1,5000,True,data/rectified/07010_0015.rect.png
07010,0001,-1,5000,True,data/rectified/07010-0001.rect.png
07012,0001,-1,5000,True,data/rectified/07012-0001.rect.png
07012,0015,-1,5000,True,data/rectified/07012_0015.rect.png
07013,0001,-1,5000,True,data/rectified/07013-0001.rect.png
07013,0015,-1,5000,True,data/rectified/07013_0015.rect.png
07014,0001,-1,5000,True,data/rectified/07014-0001.rect.png
07014,0015,-1,5000,True,data/rectified/07014_0015.rect.png
07015,0001,-1,5000,True,data/rectified/07015-0001.rect.png
07015,0015,-1,5000,True,data/rectified/07015_0015.rect.png
07016,0015,-1,5000,True,data/rectified/07016_0015.rect.png
07016,0001,-1,5000,True,data/rectified/07016-0001.rect.png
07017,0015,-1,5000,True,data/rectified/07017_0015.rect.png
07017,0001,-1,5000,True,data/rectified/07017-0001.rect.png
07018,0001,-1,5000,True,data/rectified/07018-0001.rect.png
07018,0015,-1,5000,True,data/rectified/07018_0015.rect.png
07019,0015,-1,5000,True,data/rectified/07019_0015.rect.png
07019,0001,-1,5000,True,data/rectified/07019-0001.rect.png
07021,0015,-1,5000,True,data/rectified/07021_0015.rect.png
07021,0001,-1,5000,True,data/rectified/07021-0001.rect.png
07022,0001,-1,5000,True,data/rectified/07022-0001.rect.png
07022,0015,-1,5000,True,data/rectified/07022_0015.rect.png
07023,0015,-1,5000,True,data/rectified/07023_0015.rect.png
07023,0001,-1,5000,True,data/rectified/07023-0001.rect.png
07024,0015,-1,5000,True,data/rectified/07024_0015.rect.png
07024,0001,-1,5000,True,data/rectified/07024-0001.rect.png
07025,0015,-1,5000,True,data/rectified/07025_0015.rect.png
07025,0001,-1,5000,True,data/rectified/07025-0001.rect.png
07026,0015,-1,5000,True,data/rectified/07026_0015.rect.png
07026,0001,-1,5000,True,data/rectified/07026-0001.rect.png
07027,0001,-1,5000,True,data/rectified/07027-0001.rect.png
07027,0015,-1,5000,True,data/rectified/07027_0015.rect.png
07028,0015,-1,5000,True,data/rectified/07028_0015.rect.png
07028,0001,-1,5000,True,data/rectified/07028-0001.rect.png
07029,0015,-1,5000,True,data/rectified/07029_0015.rect.png
07029,0001,-1,5000,True,data/rectified/07029-0001.rect.png
07030,0015,-1,5000,True,data/rectified/07030_0015.rect.png
07030,0001,-1,5000,True,data/rectified/07030-0001.rect.png
07031,0015,-1,5000,True,data/rectified/07031_0015.rect.png
07031,0001,-1,5000,True,data/rectified/07031-0001.rect.png
07032,0001,-1,5000,True,data/rectified/07032-0001.rect.png
07032,0015,-1,5000,True,data/rectified/07032_0015.rect.png
07033,0015,-1,5000,True,data/rectified/07033_0015.rect.png
07033,0001,-1,5000,True,data/rectified/07033-0001.rect.png
07034,0001,-1,5000,True,data/rectified/07034-0001.rect.png
07034,0015,-1,5000,True,data/rectified/07034_0015.rect.png
07035,0001,-1,5000,True,data/rectified/07035-0001.rect.png
07035,0015,-1,5000,True,data/rectified/07035_0015.rect.png
07036,0015,-1,5000,True,data/rectified/07036_0015.rect.png
07036,0001,-1,5000,True,data/rectified/07036-0001.rect.png
07037,0001,-1,5000,True,data/rectified/07037-0001.rect.png
07037,0015,-1,5000,True,data/rectified/07037_0015.rect.png
07038,0015,-1,5000,True,data/rectified/07038_0015.rect.png
07038,0001,-1,5000,True,data/rectified/07038-0001.rect.png
07039,0015,-1,5000,True,data/rectified/07039_0015.rect.png
07039,0001,-1,5000,True,data/rectified/07039-0001.rect.png
07040,0015,-1,5000,True,data/rectified/07040_0015.rect.png
07040,0001,-1,5000,True,data/rectified/07040-0001.rect.png
07041,0001,-1,5000,True,data/rectified/07041-0001.rect.png
07041,0015,-1,5000,True,data/rectified/07041_0015.rect.png
07042,0001,-1,5000,True,data/rectified/07042-0001.rect.png
07042,0015,-1,5000,True,data/rectified/07042_0015.rect.png
07044,0015,-1,5000,True,data/rectified/07044_0015.rect.png
07044,0001,-1,5000,True,data/rectified/07044-0001.rect.png
07045,0015,-1,5000,True,data/rectified/07045_0015.rect.png
07045,0001,-1,5000,True,data/rectified/07045-0001.rect.png
07046,0015,-1,5000,True,data/rectified/07046_0015.rect.png
07046,0001,-1,5000,True,data/rectified/07046-0001.rect.png
07047,0015,-1,5000,True,data/rectified/07047_0015.rect.png
07047,0001,-1,5000,True,data/rectified/07047-0001.rect.png
07048,0001,-1,5000,True,data/rectified/07048-0001.rect.png
07048,0015,-1,5000,True,data/rectified/07048_0015.rect.png
07049,0001,-1,5000,True,data/rectified/07049-0001.rect.png
07049,0015,-1,5000,True,data/rectified/07049_0015.rect.png
07050,0015,-1,5000,True,data/rectified/07050_0015.rect.png
07050,0001,-1,5000,True,data/rectified/07050-0001.rect.png
07051,0015,-1,5000,True,data/rectified/07051_0015.rect.png
07051,0001,-1,5000,True,data/rectified/07051-0001.rect.png
07052,0001,-1,5000,True,data/rectified/07052-0001.rect.png
07052,0015,-1,5000,True,data/rectified/07052_0015.rect.png
07053,0001,-1,5000,True,data/rectified/07053-0001.rect.png
07053,0015,-1,5000,True,data/rectified/07053_0015.rect.png
07054,0001,-1,5000,True,data/rectified/07054-0001.rect.png
07054,0015,-1,5000,True,data/rectified/07054_0015.rect.png
07055,0015,-1,5000,True,data/rectified/07055_0015.rect.png
07055,0001,-1,5000,True,data/rectified/07055-0001.rect.png
07056,0015,-1,5000,True,data/rectified/07056_0015.rect.png
07056,0001,-1,5000,True,data/rectified/07056-0001.rect.png
07057,0015,-1,5000,True,data/rectified/07057_0015.rect.png
07057,0001,-1,5000,True,data/rectified/07057-0001.rect.png
07058,0015,-1,5000,True,data/rectified/07058_0015.rect.png
07058,0001,-1,5000,True,data/rectified/07058-0001.rect.png
07059,0015,-1,5000,True,data/rectified/07059_0015.rect.png
07059,0001,-1,5000,True,data/rectified/07059-0001.rect.png
07060,0015,-1,5000,True,data/rectified/07060_0015.rect.png
07060,0001,-1,5000,True,data/rectified/07060-0001.rect.png
07061,0001,-1,5000,True,data/rectified/07061-0001.rect.png
07061,0015,-1,5000,True,data/rectified/07061_0015.rect.png
07062,0001,-1,5000,True,data/rectified/07062-0001.rect.png
07062,0015,-1,5000,True,data/rectified/07062_0015.rect.png
07063,0001,-1,5000,True,data/rectified/07063-0001.rect.png
07063,0015,-1,5000,True,data/rectified/07063_0015.rect.png
07064,0015,-1,5000,True,data/rectified/07064_0015.rect.png
07064,0001,-1,5000,True,data/rectified/07064-0001.rect.png
07065,0015,-1,5000,True,data/rectified/07065_0015.rect.png
07065,0001,-1,5000,True,data/rectified/07065-0001.rect.png
07066,0001,-1,5000,True,data/rectified/07066-0001.rect.png
07066,0015,-1,5000,True,data/rectified/07066_0015.rect.png
07067,0015,-1,5000,True,data/rectified/07067_0015.rect.png
07067,0001,-1,5000,True,data/rectified/07067-0001.rect.png
07068,0001,-1,5000,True,data/rectified/07068-0001.rect.png
07068,0015,-1,5000,True,data/rectified/07068_0015.rect.png
07069,0001,-1,5000,True,data/rectified/07069-0001.rect.png
07069,0015,-1,5000,True,data/rectified/07069_0015.rect.png
07070,0001,-1,5000,True,data/rectified/07070-0001.rect.png
07070,0015,-1,5000,True,data/rectified/07070_0015.rect.png
07071,0001,-1,5000,True,data/rectified/07071-0001.rect.png
07071,0015,-1,5000,True,data/rectified/07071_0015.rect.png
07072,0015,-1,5000,True,data/rectified/07072_0015.rect.png
07072,0001,-1,5000,True,data/rectified/07072-0001.rect.png
07073,0015,-1,5000,True,data/rectified/07073_0015.rect.png
07073,0001,-1,5000,True,data/rectified/07073-0001.rect.png
07074,0001,-1,5000,True,data/rectified/07074-0001.rect.png
07074,0015,-1,5000,True,data/rectified/07074_0015.rect.png
07075,0001,-1,5000,True,data/rectified/07075-0001.rect.png
07075,0015,-1,5000,True,data/rectified/07075_0015.rect.png
07076,0001,-1,5000,True,data/rectified/07076-0001.rect.png
07076,0015,-1,5000,True,data/rectified/07076_0015.rect.png
07077,0001,-1,5000,True,data/rectified/07077-0001.rect.png
07077,0015,-1,5000,True,data/rectified/07077_0015.rect.png
07078,0001,-1,5000,True,data/rectified/07078-0001.rect.png
07078,0015,-1,5000,True,data/rectified/07078_0015.rect.png
07079,0015,-1,5000,True,data/rectified/07079_0015.rect.png
07079,0001,-1,5000,True,data/rectified/07079-0001.rect.png
07080,0001,-1,5000,True,data/rectified/07080-0001.rect.png
07080,0015,-1,5000,True,data/rectified/07080_0015.rect.png
07081,0001,-1,5000,True,data/rectified/07081-0001.rect.png
07081,0015,-1,5000,True,data/rectified/07081_0015.rect.png
07082,0015,-1,5000,True,data/rectified/07082_0015.rect.png
07082,0001,-1,5000,True,data/rectified/07082-0001.rect.png
07083,0015,-1,5000,True,data/rectified/07083_0015.rect.png
07083,0001,-1,5000,True,data/rectified/07083-0001.rect.png
07085,0001,-1,5000,True,data/rectified/07085-0001.rect.png
07085,0015,-1,5000,True,data/rectified/07085_0015.rect.png
07086,0015,-1,5000,True,data/rectified/07086_0015.rect.png
07086,0001,-1,5000,True,data/rectified/07086-0001.rect.png
07087,0015,-1,5000,True,data/rectified/07087_0015.rect.png
07087,0001,-1,5000,True,data/rectified/07087-0001.rect.png
07088,0001,-1,5000,True,data/rectified/07088-0001.rect.png
07088,0015,-1,5000,True,data/rectified/07088_0015.rect.png
07089,0015,-1,5000,True,data/rectified/07089_0015.rect.png
07089,0001,-1,5000,True,data/rectified/07089-0001.rect.png
07090,0015,-1,5000,True,data/rectified/07090_0015.rect.png
07090,0001,-1,5000,True,data/rectified/07090-0001.rect.png
07091,0001,-1,5000,True,data/rectified/07091-0001.rect.png
07091,0015,-1,5000,True,data/rectified/07091_0015.rect.png
07092,0001,-1,5000,True,data/rectified/07092-0001.rect.png
07092,0015,-1,5000,True,data/rectified/07092_0015.rect.png
07093,0001,-1,5000,True,data/rectified/07093-0001.rect.png
07093,0015,-1,5000,True,data/rectified/07093_0015.rect.png
07094,0015,-1,5000,True,data/rectified/07094_0015.rect.png
07094,0001,-1,5000,True,data/rectified/07094-0001.rect.png
07096,0015,-1,5000,True,data/rectified/07096_0015.rect.png
07096,0001,-1,5000,True,data/rectified/07096-0001.rect.png
07097,0001,-1,5000,True,data/rectified/07097-0001.rect.png
07097,0015,-1,5000,True,data/rectified/07097_0015.rect.png
07098,0001,-1,5000,True,data/rectified/07098-0001.rect.png
07098,0015,-1,5000,True,data/rectified/07098_0015.rect.png
07099,0015,-1,5000,True,data/rectified/07099_0015.rect.png
07099,0001,-1,5000,True,data/rectified/07099-0001.rect.png
07100,0015,-1,5000,True,data/rectified/07100_0015.rect.png
07100,0001,-1,5000,True,data/rectified/07100-0001.rect.png
07101,0015,-1,5000,True,data/rectified/07101_0015.rect.png
07101,0001,-1,5000,True,data/rectified/07101-0001.rect.png
07102,0015,-1,5000,True,data/rectified/07102_0015.rect.png
07102,0001,-1,5000,True,data/rectified/07102-0001.rect.png
07103,0015,-1,5000,True,data/rectified/07103_0015.rect.png
07103,0001,-1,5000,True,data/rectified/07103-0001.rect.png
07104,0015,-1,5000,True,data/rectified/07104_0015.rect.png
07104,0001,-1,5000,True,data/rectified/07104-0001.rect.png
07105,0001,-1,5000,True,data/rectified/07105-0001.rect.png
07105,0015,-1,5000,True,data/rectified/07105_0015.rect.png
07106,0015,-1,5000,True,data/rectified/07106_0015.rect.png
07106,0001,-1,5000,True,data/rectified/07106-0001.rect.png
07107,0015,-1,5000,True,data/rectified/07107_0015.rect.png
07107,0001,-1,5000,True,data/rectified/07107-0001.rect.png
07108,0001,-1,5000,True,data/rectified/07108-0001.rect.png
07108,0015,-1,5000,True,data/rectified/07108_0015.rect.png
07109,0001,-1,5000,True,data/rectified/07109-0001.rect.png
07109,0015,-1,5000,True,data/rectified/07109_0015.rect.png
07110,0015,-1,5000,True,data/rectified/07110_0015.rect.png
07110,0001,-1,5000,True,data/rectified/07110-0001.rect.png
07111,0001,-1,5000,True,data/rectified/07111-0001.rect.png
07111,0015,-1,5000,True,data/rectified/07111_0015.rect.png
07112,0001,-1,5000,True,data/rectified/07112-0001.rect.png
07112,0015,-1,5000,True,data/rectified/07112_0015.rect.png
07113,0015,-1,5000,True,data/rectified/07113_0015.rect.png
07113,0001,-1,5000,True,data/rectified/07113-0001.rect.png
07114,0015,-1,5000,True,data/rectified/07114_0015.rect.png
07114,0001,-1,5000,True,data/rectified/07114-0001.rect.png
07115,0001,-1,5000,True,data/rectified/07115-0001.rect.png
07115,0015,-1,5000,True,data/rectified/07115_0015.rect.png
07116,0015,-1,5000,True,data/rectified/07116_0015.rect.png
07116,0001,-1,5000,True,data/rectified/07116-0001.rect.png
07117,0001,-1,5000,True,data/rectified/07117-0001.rect.png
07117,0015,-1,5000,True,data/rectified/07117_0015.rect.png
07118,0001,-1,5000,True,data/rectified/07118-0001.rect.png
07118,0015,-1,5000,True,data/rectified/07118_0015.rect.png
07119,0015,-1,5000,True,data/rectified/07119_0015.rect.png
07119,0001,-1,5000,True,data/rectified/07119-0001.rect.png
07120,0001,-1,5000,True,data/rectified/07120-0001.rect.png
07120,0015,-1,5000,True,data/rectified/07120_0015.rect.png
07121,0015,-1,5000,True,data/rectified/07121_0015.rect.png
07121,0001,-1,5000,True,data/rectified/07121-0001.rect.png
07122,0001,-1,5000,True,data/rectified/07122-0001.rect.png
07122,0015,-1,5000,True,data/rectified/07122_0015.rect.png
07123,0015,-1,5000,True,data/rectified/07123_0015.rect.png
07123,0001,-1,5000,True,data/rectified/07123-0001.rect.png
07125,0001,-1,5000,True,data/rectified/07125-0001.rect.png
07125,0015,-1,5000,True,data/rectified/07125_0015.rect.png
07126,0001,-1,5000,True,data/rectified/07126-0001.rect.png
07126,0015,-1,5000,True,data/rectified/07126_0015.rect.png
07127,0015,-1,5000,True,data/rectified/07127_0015.rect.png
07127,0001,-1,5000,True,data/rectified/07127-0001.rect.png
07128,0015,-1,5000,True,data/rectified/07128_0015.rect.png
07128,0001,-1,5000,True,data/rectified/07128-0001.rect.png
07129,0001,-1,5000,True,data/rectified/07129-0001.rect.png
07129,0015,-1,5000,True,data/rectified/07129_0015.rect.png
07130,0015,-1,5000,True,data/rectified/07130_0015.rect.png
07130,0001,-1,5000,True,data/rectified/07130-0001.rect.png
07131,0015,-1,5000,True,data/rectified/07131_0015.rect.png
07131,0001,-1,5000,True,data/rectified/07131-0001.rect.png
07132,0001,-1,5000,True,data/rectified/07132-0001.rect.png
07132,0015,-1,5000,True,data/rectified/07132_0015.rect.png
07133,0001,-1,5000,True,data/rectified/07133-0001.rect.png
07133,0015,-1,5000,True,data/rectified/07133_0015.rect.png
07135,0001,-1,5000,True,data/rectified/07135-0001.rect.png
07135,0015,-1,5000,True,data/rectified/07135_0015.rect.png
07136,0015,-1,5000,True,data/rectified/07136_0015.rect.png
07136,0001,-1,5000,True,data/rectified/07136-0001.rect.png
07137,0015,-1,5000,True,data/rectified/07137_0015.rect.png
07137,0001,-1,5000,True,data/rectified/07137-0001.rect.png
07138,0001,-1,5000,True,data/rectified/07138-0001.rect.png
07138,0015,-1,5000,True,data/rectified/07138_0015.rect.png
07139,0001,-1,5000,True,data/rectified/07139-0001.rect.png
07139,0015,-1,5000,True,data/rectified/07139_0015.rect.png
07140,0001,-1,5000,True,data/rectified/07140-0001.rect.png
07140,0015,-1,5000,True,data/rectified/07140_0015.rect.png
07141,0001,-1,5000,True,data/rectified/07141-0001.rect.png
07141,0015,-1,5000,True,data/rectified/07141_0015.rect.png
07142,0001,-1,5000,True,data/rectified/07142-0001.rect.png
07142,0015,-1,5000,True,data/rectified/07142_0015.rect.png
07143,0015,-1,5000,True,data/rectified/07143_0015.rect.png
07143,0001,-1,5000,True,data/rectified/07143-0001.rect.png
07144,0001,-1,5000,True,data/rectified/07144-0001.rect.png
07144,0015,-1,5000,True,data/rectified/07144_0015.rect.png
07146,0001,-1,5000,True,data/rectified/07146-0001.rect.png
07146,0015,-1,5000,True,data/rectified/07146_0015.rect.png
07147,0001,-1,5000,True,data/rectified/07147-0001.rect.png
07147,0015,-1,5000,True,data/rectified/07147_0015.rect.png
07148,0001,-1,5000,True,data/rectified/07148-0001.rect.png
07148,0015,-1,5000,True,data/rectified/07148_0015.rect.png
07149,0001,-1,5000,True,data/rectified/07149-0001.rect.png
07149,0015,-1,5000,True,data/rectified/07149_0015.rect.png
07150,0015,-1,5000,True,data/rectified/07150_0015.rect.png
07150,0001,-1,5000,True,data/rectified/07150-0001.rect.png
07151,0015,-1,5000,True,data/rectified/07151_0015.rect.png
07151,0001,-1,5000,True,data/rectified/07151-0001.rect.png
07152,0015,-1,5000,True,data/rectified/07152_0015.rect.png
07152,0001,-1,5000,True,data/rectified/07152-0001.rect.png
07153,0001,-1,5000,True,data/rectified/07153-0001.rect.png
07153,0015,-1,5000,True,data/rectified/07153_0015.rect.png
07154,0015,-1,5000,True,data/rectified/07154_0015.rect.png
07154,0001,-1,5000,True,data/rectified/07154-0001.rect.png
07155,0015,-1,5000,True,data/rectified/07155_0015.rect.png
07155,0001,-1,5000,True,data/rectified/07155-0001.rect.png
07156,0001,-1,5000,True,data/rectified/07156-0001.rect.png
07156,0015,-1,5000,True,data/rectified/07156_0015.rect.png
07157,0001,-1,5000,True,data/rectified/07157-0001.rect.png
07157,0015,-1,5000,True,data/rectified/07157_0015.rect.png
07158,0015,-1,5000,True,data/rectified/07158_0015.rect.png
07158,0001,-1,5000,True,data/rectified/07158-0001.rect.png
07159,0015,-1,5000,True,data/rectified/07159_0015.rect.png
07159,0001,-1,5000,True,data/rectified/07159-0001.rect.png
07160,0001,-1,5000,True,data/rectified/07160-0001.rect.png
07160,0015,-1,5000,True,data/rectified/07160_0015.rect.png
07162,0015,-1,5000,True,data/rectified/07162_0015.rect.png
07162,0001,-1,5000,True,data/rectified/07162-0001.rect.png
07163,0015,-1,5000,True,data/rectified/07163_0015.rect.png
07163,0001,-1,5000,True,data/rectified/07163-0001.rect.png
07164,0001,-1,5000,True,data/rectified/07164-0001.rect.png
07164,0015,-1,5000,True,data/rectified/07164_0015.rect.png
07165,0001,-1,5000,True,data/rectified/07165-0001.rect.png
07165,0015,-1,5000,True,data/rectified/07165_0015.rect.png
07166,0001,-1,5000,True,data/rectified/07166-0001.rect.png
07166,0015,-1,5000,True,data/rectified/07166_0015.rect.png
07167,0001,-1,5000,True,data/rectified/07167-0001.rect.png
07167,0015,-1,5000,True,data/rectified/07167_0015.rect.png
07168,0015,-1,5000,True,data/rectified/07168_0015.rect.png
07168,0001,-1,5000,True,data/rectified/07168-0001.rect.png
07169,0001,-1,5000,True,data/rectified/07169-0001.rect.png
07169,0015,-1,5000,True,data/rectified/07169_0015.rect.png
07170,0001,-1,5000,True,data/rectified/07170-0001.rect.png
07170,0015,-1,5000,True,data/rectified/07170_0015.rect.png
07171,0001,-1,5000,True,data/rectified/07171-0001.rect.png
